text,y
보살언니 진심축하,0
박민영이 너무 예뻐서 본다.연기도 잘하고 예쁘고뭐하나ㅈ빠지는게 없네 ㅋ어쩜 이리 예쁘니?,0
하하... 댓글이 이상해서 쭉 읽어보니 이런 댓글 나오는 이유를 알겠네... 주식 못 사서 배 아픈 인간들과 공매들의 언플.... 콜라보구만...ㅋㅋ,0
우와~19년~대단하다!앵두야~좀만 더 힘내서 아프지말자ㅠ근데 앵두를 좀 보고 싶은데......................,0
아...... ㅜ,0
현빈넘모 멋진ㅇㅎ,0
넘예뻐서 이렇게생기구파성격도사랑스럽더라,0
참 아깝네요 김민희라는 배우의 재능이..,0
이게 헤프닝으로 끝나야 아는형님에서 빚 드립을 칠수있는데 구라였으면좋겟다 상민이형님 화이팅 ㅠ,0
잘못한것도 없는데 사람 욕하고 상처주는거...다 본인들한테 돌아간다.맘보 곱게써라.,0
보고 머리가 아파서 잣습니다. 처음시작하자말자 삐걱대는 사람 움직임때문에 나가고싶은거 참고봣는데 그때 나가는게 맞았습니다.,0
별로 인데 ~,0
그래서 2주동안 풀어주고 2주뒤에 강화하고 강화뒤에 아사직전에 풀어주고? 어제 홍대길거리 사진 올라온거 봤냐? 마스크고 뭐고 무법천지야~2.5단계 할바엔 완전 봉쇄해서 다 죽이던지!,0
알았다 고마해라,0
그래도 인정하는 모습이좋네,0
일반인들은 2.3억 집값대출도 갚기 힘든데 연예인은 몇십억도 잘값어 역시 연예인 걱정은 하는게 아니지 암~~,0
힘내세요!!!하늘나라에서 그분이 지켜주시리라 믿습니다 항상 밝은 모습 잃지 마시고 예전처럼 이쁘고 환한 미소 많이 보여주세요!!!화이팅!!!,0
자기가 잘못햇으면 들어가서도 아무것도 안해야되는게 정상아닌가?,0
광고 재대로네. 가격 오르는 소리 들리네.,0
부모찬스가 확실한 신분이면 하시고...아니면 뭐 군생활 꼬이는거지 ㅎㅎ 선임들 조져놓을텐데.,0
오빠랑 결혼할래.,0
남편보다 배우가 누군지 더 모르겠다는..ㅎㅎ,0
신성록 잘생기셨구만,0
나중에 콘서트에서 초대가수로 mc몽이랑 튜엣 하는거 볼수 있겠죠..?기대되네요 ㅎㅎ,0
맨몸운동을 좋아합니다,0
이완 결혼하지 않았어나? 돌싱?,0
쩝 진짜 공개연애의 나쁜예ㅜㅜ,0
엔진 진동소음 큰차 지나갈 때 보면 520d. Nissan. 등 외제차 많음.,0
흠....송중기는 이혼을 서두르는거 같고...송혜교는 이혼만은 막고싶었던거 아닌가....,0
수수료가 불만이면 직거래하면 되지~ 공인중개사가 좋아보이면 직접 시험봐서 하시면 되고~,0
나 아침에 똥쌌다,0
Mbc 주말 드라마 다시했으면 ㅠㅠ,0
유희열의 스케치북은 요즘 하긴 함?,0
제대로된 중개와 상담을 못받아봤으니 중개비 아깝다는 얘기가 나오지요.. 물건준 본인이 갑인 것처럼 행동하고 복비 운운만하는 사람들한테 좋은 물건 돈되는 정보 절대 상담 안한다는 걸 아셔야되요..,0
올 여름 엄청 덥다고 하더니 비만 주구장창 오더만 ㅋㅋㅋ,0
팬인데 힘내세요 ㅠㅠ 응원합니다...조금 자숙하시고 다시 활발히 활동하는 모습 기대할게요,0
양에겐 무관심이 답이지,0
결국 했지만 몰랐다 인가요?!,0
카톡봄ㅋㅋㅋ 쫑파티 다음날도 반말로 카톡하던데 ?,0
가자 장미여관으로~~~,0
솔직히 이정도 구설수면 문제 아닌가요 팬님들 머 언급만하면털어도 먼지 안나올사람 없다느니 마녀사냥한다느니 이러는데좀 현실 직시좀 합시다,0
거래 금액이 커질수록 중개사고 권리관계등 문제발생시 중개사가 책임지는 액수도 커지기 때문에 수수료가 높아지게 됩니다.(중개보수 몇백 받고 몇천 물어주게는 경우 생각보다 많습니다.),0
어차피 2.5나 2.25나 아주 다풀리지 않은한 자영자 마이너스는 막지못한다!!!!!! 이럴봐에 그냥 3단계로 1중일 가보는게 났다!! 제발 좀...실제 파악좀..이리 질질 끌어봤자 죽는사람 안죽는것도 아니다.,0
ㅇㅈ?,0
애넨 3패하면 그대로 촬영종료다 일자리 한곳이 날아가게생겼는데 당연히 절실하게 하겠지,0
이러다 개천절에 또 정신병자들 광화문으로 튀어나오면...,0
슈돌하차해도 승재랑도같이 방송 출연 해주세요~~승재 너무 보고싶을듯ㅠ 가족 행복하세요,0
헐 넘 이쁘네... 성인되면 장난아닐듯,0
운영만 신중하게하면 훌륭한 대안이다 지지한다,0
애가 크면 자랑하고 다닐건데 조금 앞서 공개 됐다고 뭐가 문제인가?,0
사귀다 헤어지면 어때서 결혼하고헤어지는것보다났지그냥 출연하시지^^~,0
뭔소리인지 액션만 좋아요,0
대기업에서 근무 중인 9살 연하 미모의 재원 .. 이런글 좀 쓰지마라 그게 왜 기사에 나와야되는데? 너무 식상하다,0
딱 성형수 1기 이야기를 묘사 표현을 잘 했어요,0
잼나.남궁민 파워,0
슈퍼맨 나레이션 좋았는데 갑자기 바뀐거 아쉬워요ㅠ..,0
뭔 내용인지 1도 이해가 안감 이해를 못하니까 영화 재미가 반감됨,0
사진은 수지닮았네 이뻐요~,0
여자들은 왜 윤아를 그렇게 싫어할까요?,0
제보자가 아니라 추아들 추씨를 엄밀히 조사해야되는게맞는거아니냐 황희 이름값도 못하네,0
인물은 참 없다,0
으 ;;;;;;;;;;,0
길참주 역 배우 찾아봤네요. 요즘 너무 재밌게 보는 드라마^^남궁민배우 연기도 정말 최고예요!,0
방탄 박지민 얘기인줄 알고 놀랐네. . .,0
고모닮았네~~많이 컸네ㅎ,0
이런거 왜 주나요?세금때문에 허리 휘는데 세금이나 내리세요.,0
인터폴에 수배될 정도면 하고있는 행동이 얼마나 위험한 짓인지 모르는건가 ㅋㅋㅋ,0
둘다 누군지 진심 모름.,0
강철비가 잼나던데,0
몰몬교 선교사 출신이 필로폰 했다는 게 믿기지가 않는디....,0
전망도 하지마라 그냥 아무것도 하지마라 어차피 기대도 안하니까능 무능한건 기상청이나 국회나 똑 닮았구나 그래,0
애는 무슨 슬픈노래갖고 이길려고 그래 ~어이없음,0
예쁘기만 한데....,0
어제보면서 한혜진전현무 불편햇던게 나뿐이아니엿구나,0
깔깔깔 누가 10억에 집 사랬니? 지가 사놓고 불만이야,0
사실 말도 안되는거지 .... 그런경우가 어디 있냐 ... 그냥 위치의 힘을 쓴거지 ....,0
결국 쥬비스 광고글,0
근데 누구에요???,0
한때 프로토스의 전설 기욤페트리님 축하합니다,0
대한민국 3대 도둑놈 1위 조세형 2위 간장게장 3위 비,0
경제학에 문외한이지만 랩 덕분에 둘이 영원한 라이벌이라는게 뇌에 때려박혀버렸다...,0
이게왜 실검이냐ㅡ,0
유쾌한 코미디 잘봤습니다^^,0
흠 과연 국산차를 진정으로 ㅎㅎ전 이번엔 안삽니다같은 가격이면 값어치를 해쥐야하는데옵션만 화려하지 기본이 안되있는제품을 같은 가격 받는다고 브랜드가고급스러운 것은 아니죠,0
다 자기 업보예요 김구라가그렇게조언해줬는데ㅠ이제는행복하세요,0
정해인도 별론뎅,0
대배우님 절대 잘못한 거 없어요 힘내세요,0
매회 초반 채널을 돌리게한다. 시선을 붙드려 노력해도 모자랄판에 . 안타까워서 하는말. 시청자가 기다리는 장면으로 바로 내달릴수 없음?,0
잘못 하나도 안 느껴용 내가.,0
김정훈은 안나왔으면 좋겠다 아무런 느낌이없다 돈벌러 나온 사람같다,0
놀란 감독 영화를 좋아하지만...이번에는 너무 어려워서 무슨 말인지 이해가 안감..,0
진짜 기대된다!! 파이팅!!!,0
비닐봉지를 씌운 채 라이터를 갖다 댄 거 아닌데..,0
믿고보는 송혜교 케미 기대이상 눈호강함 어제는 인물 소개고 오늘부터 본격 스토리겠지 오늘도 기대,0
아 휴가 나갔다가 부대복귀하기싫으면 누구든 전화한통 때리면 부대복귀안해도 되는거였구나~~! 고맙다 가르쳐줘서~,0
미디어가 한명의 음식평론가 욕심쟁이 꼰대로 만드는 거 순식간이네 역시 언론은 무서워 .....,0
별게 다 화재다어제부터 실검 오르더만,0
지웅아 치료 잘받고 꼭 살아라 !,0
영상보니깐 팬들 앞인데 몸 터치 했다가 괜한 오해 받을까봐 머리카락 살짝 댕긴거 같던데...보면 살짝 대기고 그 여자아이돌이 그쪽으로 돌아 걸어와서 쎄게 당긴거처럼 보이는거지 살짝 당긴 듯...,0
만화 보면서 겁나 진지하네ㅋㅋ드래곤볼 무천도사도 신고해라,0
오늘 집사부 하이라이트 승기 사랑했지만 ^^,0
정신줄 단디 챙기래이,0
복비 조정해야합니다. 이게 말이되는 금액입니까? 국회의원들 뭐하십니까??,0
둘이 남매관계 아녀? 친남매는 아니더라도,0
보통의 사람이라면 내가 뭔가 잘못했나? 라고 생각하지만 대부분의 갑질 꼰대들은 냉랭한 반응을 보이면 이새끼가 내 앞에서 띠꺼운 티를 내내? 로 가는게 문제...알지만 적용 못하는 이유ㅜㅜ,0
정말 한심하군,0
강씨는 갈수록 입 짧은 햇님 닮아가네. 먹방 잘하게 생겼어 ㅋㅋㅋ,0
중국 러시아는 뭐다? 입만 열면 구라,0
난 왜 이부진이 생각나는걸까?,0
근데 아이즈원은 딱 지금멤버가 조화롭고 이쁜데... 굳이 건드려야하나?,0
아이고 연예인 못믿는다ㆍ너무다들 연옌 부러워할거없음ㆍ이용진을 못믿는다는게 아니라 연예인세계가 그렇더구만ㆍ단 유재석은 믿겠더라 ㅋㅋ,0
연기도 넘 잘하시고 훌륭한 배우라고 생각합니다..항상 건강하시고 응원합니다^^,0
쌈디 조타~,0
구혜선이 인스타 글만 올리면 준비했다가 기사올라오고 댓글들 순식간에 달리고..이상하다는 분 많네요.저도 연예소속사 비리 국민청원원해요~~밖에나가도 이상하다는 분들 많아요,0
바람이 죄도아닌데 뭘... 이젠 시대가 바꼇지. 잎선이도 종국이처럼 자유연애하고 그래라. 21세기다.,0
할아버님 걱정마세요. 김이박 성씨 대부분은 짝퉁입니다. 조선말에 돈주고 사거나 자기 주인마님 성씨 따라간 머슴들이 대부분이지요.,0
방금 영화 노트북봤는데..가슴이 아련하네요...맘이 왜이렇게 아프지..ㅜㅜ,0
여자한테 꽃이라는 표현은 좀 그렇네요,0
제발 라이브도 키지마세요 기사로 올라오는 글도 보기 싫어요,0
으이그!!윤진이 얄미웡..ㅠㅠ,0
박나래는 이거 때문에 짠내투어 나간거?,0
복비.. 사악하다.. 앉아서 돈먹기인가.. 이러니 집값이 안떨어짐 중계업자들 먹여살리느라.. 서민들은 등꼴빼먹는격..나라에서 부동산거래해달라.. 저렴한복비 업체들 정부가 마련해달라,0
신지수가 누구여,0
외국에서 가장 인종차별 당하는건 흑인이 아니라 동양인,0
스카이캐슬과 같은 긴장감 몰입도 ㅋㅋ,0
최진혁 연기 쩌네. 오늘 연기 지렸다,0
넘 귀엽고 예쁘고 단아한 느낌이네요,0
일해회 4계열사 인력소 직원 전 흑곰파 행동대장 빅딜이랑 싸우다가 크게 다쳐서 은퇴한건가,0
아유~~~~예뻐라!^^ 밝게 맑게 커라~♥,0
배민 홍보기사네.....,0
일화 누님이 얼마나 이쁘신데,0
헐리웃스타들은 왜 월드라는단어가붙는지 보면서 이해가되는게 똥폼에 가오잡는게 아니라 본인 이미지생각을 안함,0
벌은 받아야지,0
감우성 연기 완전 대박 ㅠㅠ초딩 아들들이 울었네요ㅠㅠ최곱니다*!!!!,0
남이사 성형을 하든말든~~ 자기얼굴 자기가 고치겠다는데 배놔라 감놔라 말들이 많아 니돈 으로 하겠다냐??,0
코로나가 지나고 더 나은 세상이 되길 기도합니다..,0
그럼 정용화에게 사과 하세요,0
김생민도 보고싶어요 ㅠ,0
그래도 유혹자 포상휴가는 가야죠,0
2020년에 보는 사람 손 ?? 대단한 영상을 이제서야 보내요,0
미애가 이쁘긴해,0
애기 넘 이쁘당^^*,0
이렇게 욕먹어도 막상 나오면 음원차트1위함 ~,0
저거 노인들이 들으면 기분 더러울듯ㄷㄷㄷ,0
이엘리야 보면 혓바닥만 생각남 ㅠㅠㅠ,0
무슨 해외영화 보는 것 같네,0
이랬는데 범인 강하늘,0
와 멋지다 잘하시는 겁니다,0
로이킴은 아니라며... 아니라며!!,0
기다렸어요!! 또 먹을준비됐나 내 위장 ???🤔,0
방송국 놈들이항 짜고 하는 상황일 가능성이 농후,0
눈물날거같다,0
2002년도 여름에 봤는데 서지영이랑 스포츠카타고온거...18년전이네 ㅎㅎ,0
신정환 출연시킨뒤로 관심끊은 프로,0
블로그도 있던데... 요기... 다른 사람 블로그에 올린 후기에 댓글도 다시던데...,0
그 대부분의 악플이 여자고 지금 김희철도 당하고있지,0
왜이리 못생겨졋누,0
근데 박보검이랑 나오는 드라마는 도저히 못 보겠다.....,0
스페셜 방송 너무 좋아요. 끝나는거 너무 아쉬워요.,0
하 지금도 이쁜디 더이뻐지믄 우케요 ㅋ 지방을 들어내셨다니 축하 하드레요 응원 합니다,0
그래도 사생활 깨끗하게 본인이 노력해서 돈 벌었다니까 잘 사신듯,0
생각보다 몰입해서 그런지 혐스러웠아용 ㅜ 그냥 도전적인 볼만한 영화같습니다,0
그만좀비꼽시다ㅡ솔직히 딸이 대세니 그냥 할수있는말같은디ㅜ왜들그렇게...그냥..건강히 낳길 축복해줍시다~,0
죄진것도 아닌데 잘살라고 냅둬라,0
와 이 뉴스를 보고 또 힘이 난다 당장고백하러간다.,0
저것들도 검사라고 최소한 검사로써의 자존심도 없는것들,0
근데 김성주는 아기 입맛이라고 평소에 강조하는데 청국장 전문가??? 아기 입맛과 청국장하고 매핑이 안되는거같은데??,0
안타깝지만 탄수화물 끊고 뺀거면 조금만 먹어도 다시 돌아올 킹능성이 있어요다시 천천히 영양소 골고루 섭취하면서 빼봅시다,0
이 방송 없어졌으면....,0
정우성 버금가는 셀카바보..... 어쩜 저렇게 셀카를 못찍음...? 그럴거면 그 얼굴 나 좀...,0
얼마전 박서준 박민영 열애설때 사람들이 거짓말하는거 싫다고 나중에밝혀지면 더화난다 이런식 반응이었는데 그거보고 현아가 솔직하게 밝힌거같은데 팬연령층에 따라 다른듯..,0
한장면 한장면 모두 좋다. 유백이...담주까지 어찌 기다려.,0
저걸 자랑이라고,0
이젠 안보고 싶어요. 부탁드립니다.,0
드라마는 드라마로 보는것도 좋치요..다음주 벌써부터 기대되네요..ㅜ,0
홍상수 김민희 좋아하는 감독도 배우도 아니지만 남여관계 모르는 거다. 이렇게 비난받을 일은 아닌듯..,0
나도 어릴땐 이뻤다,0
과고에서 서울대가 카이스트보다 훨씬가기힘든데?,0
겁나 동안이네 ㄷㄷ,0
상한약으로 정해라. 10억 100만원. 아니면 파는 사람한테만 받던지~,0
있어보이는척하는 최악의 상업영화,0
백종원유튜브를 보다가 시간이 흘러 정신차려보니 나는 호텔주방장이 되었다(?),0
저는 재밌었는데 웹툰 안보신 분들은 살짝 이해하기엔 무리가있는 스토리! 웹툰보고 보셔용 :),0
난 무조건 강지환편,0
fm대행진은 kbs아나운서들만 하는줄알았는데..,0
기사도 광고료받고쓴다고 표기해야합니다,0
사극보는 줄 알았네ㅋㅋ,0
음.. 우린 14학번인데..,0
작가님 제발 진짜 중간에 어떻게 전개 하시든지 마지막엔 민순경이랑 온준영이 잘되게 해주세요...,0
라인업 소개할때 겁나 웃기네 ㅋㅋㅌㅌ 모우라 머리만 잇은거 겁나 귀엽다 ㅋㅋㅋㅌㅌㅌㅋㅋㅋ,0
걍 가볍게 주말에보기좋당 돈아까울정도는아니였음,0
이영자는 먹는거만 하지 왜 또 무리한 설정으로 가는 건지 안타깝다.,0
멋져요! 얼굴살은 안 빠지게 관리 잘 해주세요~~,0
스포하고 싶어도 못해요 다시 보고 싶게큼 만드는 영화임,0
예? 광우병 뭐라구요?,0
한지혜 귀엽다,0
진짜 은돔벨레가 ㄹㅈㄷ였음 싹다 패스미스ㅋㅋ,0
가문의 영광이네요. 축하드립니다.,0
이런글은 의사가 아닌 다른사람이쓴거란 댓글엄네~,0
정치인 자식만 취업청탁이 문제가아니야..이렇게 쉽게 방송인도 되는데,0
금방 끝날줄 알았는데 이리 길게도 가니 진짜 정신적 교감이 있는 사랑인가? 어쨌든 보기 드물긴하다.그리고 김민희 에쁘다,0
확실히 어제는 노잼이더라~ 3얼 위주로 가즈아~,0
볼매녀 넘유쾌 잼나고 이뻐요!!!,0
아무리 방탄이 대단하다고 하지만 내년엔 워너원도 없고 과연 시상식장이 꽉 채워질까?ㅋㅋ,0
신성일은 탈코리안 마인드지....이분은 시대를 잘못탄게 아니라 지대를 잘못탄분...,0
테크관련 유튜버들의 분위기는? 호의적이지만은 않던데...,0
솔까 노래는진짜좋았다 정준영도그렇고 얘네도그렇고 하지말라는짓만안했으면 . .아티스트로서는 안타깝다,0
방탄소년단 지민 멋있어요,0
그래도 김용진,0
그러고보면 홍상수 김민희는 진짜 예쁜사랑 하는거였구나,0
핀란드 유학갔다왔지만 저렇게 아무도 안살아요,0
최민수씨 홧팅,0
오랜만에 기사다운 기사를 보네요!,0
언니 아프면 안되요ㅠㅠ 요새 너무 열일했어ㅜㅜ,0
맨탈갑이네. 뻔뻔하네,0
진즉 공개 했어봐 . 억울하게 죽는 사람이 생기니,0
생각이 없어도 너무 없다. 일반인을 가수석에 앉히는건 아니지...궁색한 변명을 하지말고 사실을 인정하고 사과하고 부끄러운줄알아야한다.,0
이쁜 엄마들과 아들들 ㅠㅠㅠ,0
무례한 사람은 웃는 얼굴에도 침을 뱉는다.,0
낸시랭 언니는 너무나 착한분입니다,0
유재석씨는 기부안합니꽈~~~~?,0
이성은 없고 군중심리에 의해 살아가는 한국 대중들 수준에 딱 맞는 사이트,0
ㅋㅋ 첫 열애 기사 떴을 때 베뎃 전부 다 단톡방 내용이었는데 글쓴 애들 쫄리겠네ㅋㅋ 제발 선처 해주지 않았으면 좋겠다,0
강남 유이 더 잘어울렸는데 아쉽,0
드라마에서봐요하트시그널 팬이였는데힘내세요,0
피해자 할머님들께 힘이 못되어드려 죄송합니다... ㅜㅜ진심으로 할머님들의 남은 여생이 편안하시길 바랍니다.,0
어머니 진짜 고우시더라. 수수하게 해두 이쁘신데 꾸미시니 부잣집 어머니 같으심. 주름살두 그 연배에 많은 거 아니고 피부도 완전백옥.. 외모만 보면 고생 1도 안하고 관리만 하셨을 것 같이 고우심.,0
두 사람 사이에 이승환 공이 큰데...이승환 언급은 없었나 보네요,0
아이즈원 민주 뭔 일 있는줄 ㅋㅋ,0
아이를 키우시면 진정 이 나라가 어떤 방향으로 가야하는지 깊이...깊이...생각해 주세요! 지금의 이 정권...무조건 편드는 건 정말 아니지 않나요?,0
얼씨구씨구 들어간다 절씨구씨구 들어간다 작년에 왔던 각설이 죽지도않구 또왔네~~,0
그 여자도 인생이 바뀌고 치욕스러운 고통은 오래도록 잊혀지지 않을겁니다.아무리 10년 전 일이라지만 내 욕구 잠시 채우고자 했던 행동들 충분히 반성하시고 다시 돌아오세요..,0
처음에 너무 재밌으나 어느시점부터 영화 이해가안되서 후반갈수록 무슨 내용인지 몰라서 재미없었음...,0
이렇게 강연 아무리 하고 다녀도 안 바뀔거라는 심정이 표정에서 전해지네요... 제가 어떻게 뭔가를 도울 수 없을까요.,0
양현석 재평가,0
솔직히 부러우니까 악플다는거겠지. 자기는 가진게 없으니까.,0
육아휴직자체는 문제가 안되는데 육아휴직자가 했던 업무가 다른 직원한테 전가되는건 문제가 맞죠. 전가받은만큼 돈을 더 주는것도 아닌 상황에.,0
이럴때 쓰라고 있는 국민청원이 아니잖아...,0
둘이넘 설레설레,0
쇼하고있네 코로나대국민사과하고 총선답좀내놓아라!!가짜대통령!!,0
군대도 통면 보고 체계로 전환하자! ㅎㅎ당나라 국방부!,0
정준 4차원인듯,0
10살 차이가 넘을텐데 부부라고? 무슨 내용인지 긍금하네..,0
이사람은 미국에서 살고있어서 다행이다 자신의 역량대로 꿈을 이룰수있고 학교도 마칠수있었던것은 미국이 기회의 땅 이었기때문이다,0
난 영상 보고 어 민호 닮았네!하고 생각했는데......,0
우리 가인이는 인기가 많아라~,0
장윤정 좋아요~ 난 저 특유의 콧소리가 좋음. 계속 흥하길~~,0
음악퀄은 아직도 3사중에선 오이지야 음악 뮤비 무대 돈을 안아껴,0
안녕하삼에 방가로 대답하는 유재석 개웃김ㅋㅋ,0
얼굴은 여신 성격 반전매력 ㅠㅠㅠ 너무 좋음 ㅠㅠ,0
지지율이 떨어지니까 내렸습니다 그러다 확진자 퍼지면 다음 희생양 찾아서 책임돌리기 할 준비되었습니다 개천절집회 꼭 해주십시오 대충 이런말,0
가볍게 볼만함 배우분들연기들이 자연스럽고 훌륭함!앵자도 !앵자너무 귀여워~,0
별론데...,0
나라가 국민을 이렇게 선택하게 만들고 있어.. 문재여,0
저 값은 이해하겠는데...저걸 양쪽에서 각각 받으니 그건 쫌 과한듯...,0
ㅜㅜ 승리를 믿어요 아닐꺼라고...,0
군필자로써 바라본 군대는 불필요한 부조리는 없애되 군기는 유지시켜야한다 후임이 선임을 무시하는 순간 군대 ㄹㅇ 거꾸로 돌아감,0
다솜씨 다음엔..산에백숙먹으러 '아빠'랑 가지말구 '오빠'랑가요~난 다솜이좋드라~ㅋㅋㅋ ㅋㅋ그리고 개예쁨,0
이미 연우 나이 되면 귀엽지도 않고 자연스럽지도 않아서 재미없음.,0
뒤로갈수록 감독도 정신줄 살작 놓은게 느껴짐,0
개인 최고커리어 올림픽 종합4등의 현 학원강사와 비벼지던 피겨의 전설..,0
그놈의 선배 타령을 언제까지 하려는지? 선배 핑계 대지 말고 본인 인생 과 이제까지 키워주고 계시는 부모님 생각을 하시길... 선배 핑계는 당신들도 똑같은 인간이 돠겠다는 거요,0
진짜 푸른거탑은 국보급 방송보존용임.... 너무 잼있어서 아직까지도 계속 봄. 그리고 오타 난듯... 정재욱tv가 아니고 정진욱tv임,0
정말 재미있는 개그우먼인데~그늘에 계신것 같아 안타까워요 조금씩 나오세요힘내세요^^,0
자 이렇게만 키우자,0
음....대충 퍼즐이 맞춰지는데..온유리는 하재웅 혼외자식..송미나가 이상윤 불륜녀... 아니면 마지막 반전은 이청아가 불륜녀!?..,0
엌ㅋㅋ 완전 닮았다 그리고 뭐가 아깝냐느니 그런소리좀 하지마라 진짜,0
Edm 천재 박명.수,0
기안이 잘못했으면.. 그런류의 수많은 영화와 드라마는 왜 그냥둠? 전체적으로 잔인해지고 있는 미디어에 걱정 많지만!! 어느 한 사람만 잡는건 안됨!!,0
미쳤나봐 진짜 도깨비 후유증이 왜 3년 동안 이어지는데 아니 이게 솔직히 말이 되니? 오늘도 비가 와서 깨비씨 슬픈가 했다 이 정도면 병이긴 한데 나도 어케할 수가 없어 깨비씨 사랑해,0
그냥 무난하게 볼 수 있는 영화,0
그만 욕했으면. . . 스스로 벌 받고 있잖아요.,0
네...그모든 소리를 제가 다 듣고 버티고 있습니다..ㅜ ㅜ 먹고살기 위해서...제맘이 무너져 버릴것 같아요 ㅠ,0
세상 남자 많은데... 참불쌍해,0
유재석은 꼭 따라 다니는 멤버가 정해져있음 ㅉㅉ,0
그래 반성하면 됐다,0
갑자기 생각난다 쇼미때 일리네어 조만간 일없네요 ㄷㄷㄷ 그의 예언이 적중했다 ㅇㄷ박자,0
한번 봐줘야겠지?,0
추강추강 !!요어밌재 말정 도래그 ...만지겠르모 는지뭔 이용내 !!독감 란놀 한단대 말정,0
능력있네요 부럽다,0
진짜 대한민국 원탑~~~!!!!!,0
헐..저할머니 드라마에서 마니 봤는데 결국 돌아가셨구나ㅜㅜㅜ삼가고 인의 명 복을빕니 다,0
조국 덮으로 정국 이 건드리면 클난다.. 방탄은 건드리지말. 네이버 실검내려,0
ㅉㅉㅉ 서로 원하는거 충전 얼마나 갈지,0
이거 어묵논란은 해결된건가요? 폐지된줄알았는데,0
속도를 중요하게 여기는 교육 풍토에 휩쓸리지 않고 아이의 눈을 보고 안아주고 부모가 모범을 보이고 함께 행복한 추억을 쌓으며 이웃을 돌보는 삶을 살아야겠다 다짐합니다. 고맙습니다. 영재는 특별한 방법이 있는 것이 아니라 아이의 속도에 발맞춰가는 것임을 기억하겠습니다.,0
강다니엘 너무 좋아요~명절때 못들었지만 꼭 다시듣고 싶네요,0
오빠 애들이 저랑 오빠 닮앗대요,0
아니 부모가 한 짓을 왜 마닷한테 물어? 힘내라 마닷 . 돈 많이 벌어서 사기친돈 갚으면된다,0
좋은 기사 감사합니다,0
동윤아 사랑해 앞으로의 연기 더 기대할께ㅋ35세 아이둘줌마가,0
착한 영화에요. 추석 특성 영화같은 느낌. 큰 스트레스 없이 잘 봤습니다.,0
기안 나래 시언 뭐 이쪽분들 팬들 같으신데 저번부터 계속 말 막한다고 댓글들 다시던데 그게 한쪽만 그런걸로 보이나요? 서로서로 그러면서 예능하는거자나요~ 제발 무슨 심각하게 궁예질좀 하지마세요!!!,0
다들 심심한가봐요 사실일수도 거짓일수도있는거아니예요 그여자 한만디에 모든게사실이 되나요? 오달수씨 불쌍...,0
배를~보니~딸이네요~하하소원성취 하시겠구만 ㅎ대단하세요~저는 둘도힘들던데ㅋ더운데 고생하세요~^^,0
솔직히 여자 멋지긴하다.마인드가.,0
생각을 해봐. 니 옆에 누군가가 너보고 어떤 사람 죽이라면 네~ 하고 죽이겠어? 둘 다 책임이 있는거야. 특히 직접 죽인 사람이 더 큰 처벌을 받겠지. 안그래?,0
난시청률 상관 없다 잘나오건 못나오건 뭔 상관우리 혜교님 보는것만으로 그저 행복 언제 또 볼지 모르는데 열심히 봐야지 얼굴도 이쁘고 연기도 잘하고 역시 믿보배,0
설리가 불편한거는 같은 여자들 밖에 없었다니깐. 젠더 이슈로 몰아가지마라,0
53살 아빠면 어때 아빠가 곽부성인데.... 축하해요,0
용두사미. 실망했어요.,0
나이는 어린편이지만 작품을 선택하는 안목이 남다른 배우^^ 응원합니다,0
서현숙이 너무 아까운거 아니가... 요즘 3대치어중 한명인데 열애설이라니..,0
인딕님! 잘생겻소요.. 다시 살 빼자그요..,0
아 깡패끼면 노잼인데 .. 성은이랑 기명이 결판이 났어야해 ;;,0
그간 고생했네요 앞으로도 파이팅 셀트,0
잘하는데 인정하는게 왜그리 힘들어하지?직접들어보면 아무소리도 못함....손승연~화이팅~!!!,0
퇴사시기가 묘해서 ...,0
저번주 면접 보는거 보니까 잘해서 너무 부럽더라 ㅠㅠ,0
이 변호사 뭔가 멋진 사람같다..좀 관종끼가 있지만 요새 안그런 사람은 없는거같고..,0
새겨들어라. 지금도 본인이 악플러인지도 모르는 악플러들아...ㅠ,0
여러분 절대 보지마세요.. 드럽게 재미없는 3류영화입니다 !!!,0
불쌍해 보이는 이윤 뭘까?~,0
존잘 존예,0
환경오염을 얼마나시키는거냐ㅋㅋ실제로는 재활용도안되는 수많은 용기들....비닐들.... 보는나까지 자연에죄짓는기분..,0
정선희씨랑 김영철씨랑 입담프로 하나했으면 좋겠어여~ㅋㅋㅋ진솔하면서 위트있어서 재미있게 봤네요^^,0
당연히 되지 앞으로는 전화로 연장하자 ㅋㅋ,0
어쩌면 도찐개찐이지만 이다해가 승리아닌 승리네 ㅎㅎ,0
의문을 가질수도 있지 네티즌들이 판을 키웠네,0
돌아가셨대요 친구부모님이 지인이라 이미 장례식장 가계시구요 오보아니래요~,0
너무그러지 말아요 개리가 범죄를 저지른 것도 아니고 뭐 마약한 애들도 다 나오는데요 뭘 그리고 런닝맨멤버들한테는 미안해하겠지만 우리가 왈가왈부 할 수 는 없는듯 .....,0
지달 180 절대 안넘으,0
90년대 만들어진 삼성 가로본능폰이랑 뭐가 다른거지? 그냥 돌아가는 햄버거폰인가?,0
넌 이제 점점 손과 혀가 마비가될거야,0
야 다들 오바 좀 하지마라,0
